SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky173,3920.0,560.0,0,0,0,0
Sky174,3640.0,3640.0,0,0,0,0
Sky175,2240.0,1960.0,0,0,0,0
Sky176,0.0,280.0,0,0,0,0
Sky177,2520.0,3640.0,0,0,0,0
Sky178,1680.0,2520.0,0,0,0,0
Sky179,2240.0,1960.0,0,0,0,0
Sky180,3360.0,3080.0,0,0,0,0
Sky181,3920.0,560.0,0,0,0,0
Sky182,3920.0,1120.0,0,0,0,0
Sky183,0.0,1400.0,0,0,0,0
Sky184,0.0,2520.0,0,0,0,0
Sky185,2240.0,560.0,0,0,0,0
Sky186,2240.0,1680.0,0,0,0,0
Sky187,3640.0,0.0,0,0,0,0
Sky188,3920.0,1120.0,0,0,0,0
Sky189,3360.0,1960.0,0,0,0,0
Sky190,3640.0,560.0,0,0,0,0
Sky191,2240.0,560.0,0,0,0,0
Sky192,2800.0,3360.0,0,0,0,0
Sky193,0.0,0.0,0,0,0,0
Sky194,2520.0,2240.0,0,0,0,0
Sky195,560.0,1400.0,0,0,0,0
Sky196,560.0,1960.0,0,0,0,0
Sky197,560.0,280.0,0,0,0,0
Sky198,1120.0,1400.0,0,0,0,0
Sky199,2520.0,3360.0,0,0,0,0
Sky200,3080.0,2240.0,0,0,0,0
Sky201,840.0,3360.0,0,0,0,0
Sky202,2800.0,1120.0,0,0,0,0
Sky203,0.0,3640.0,0,0,0,0
Sky204,2520.0,3080.0,0,0,0,0
Sky205,3080.0,3360.0,0,0,0,0
Sky206,3640.0,2240.0,0,0,0,0
Sky207,840.0,2800.0,0,0,0,0
Sky208,3640.0,840.0,0,0,0,0
Sky209,560.0,1120.0,0,0,0,0
Sky210,560.0,2520.0,0,0,0,0
Sky211,560.0,1400.0,0,0,0,0
Sky212,2800.0,3360.0,0,0,0,0
Sky213,1400.0,280.0,0,0,0,0
Sky214,3920.0,2520.0,0,0,0,0
Sky215,2800.0,280.0,0,0,0,0
Sky216,0.0,840.0,0,0,0,0
Sky217,2520.0,1400.0,0,0,0,0
Sky218,3360.0,2240.0,0,0,0,0
Sky219,560.0,1680.0,0,0,0,0
Sky220,2520.0,280.0,0,0,0,0
Sky221,840.0,2240.0,0,0,0,0
Sky222,1120.0,1680.0,0,0,0,0
Sky223,3640.0,280.0,0,0,0,0
Sky224,3080.0,2800.0,0,0,0,0
Sky225,1680.0,1680.0,0,0,0,0
Sky226,2800.0,1120.0,0,0,0,0
Sky227,2520.0,3360.0,0,0,0,0
Sky228,2800.0,560.0,0,0,0,0
Sky229,3080.0,3360.0,0,0,0,0
Sky230,840.0,280.0,0,0,0,0
Sky231,2240.0,1680.0,0,0,0,0
Sky232,3640.0,3640.0,0,0,0,0
Sky233,3360.0,280.0,0,0,0,0
Sky234,3360.0,2800.0,0,0,0,0
Sky235,2240.0,2240.0,0,0,0,0
Sky236,1400.0,1960.0,0,0,0,0
Sky237,3080.0,3920.0,0,0,0,0
Sky238,280.0,1400.0,0,0,0,0
Sky239,280.0,3080.0,0,0,0,0
Sky240,560.0,2800.0,0,0,0,0
Sky241,2520.0,3360.0,0,0,0,0
Sky242,1680.0,0.0,0,0,0,0
Sky243,1680.0,2800.0,0,0,0,0
Sky244,1400.0,280.0,0,0,0,0
Sky245,3920.0,0.0,0,0,0,0
Sky246,2240.0,1680.0,0,0,0,0
Sky247,3360.0,1680.0,0,0,0,0
Sky248,2520.0,840.0,0,0,0,0
Sky249,3360.0,280.0,0,0,0,0
Sky250,560.0,560.0,0,0,0,0
Sky251,3080.0,3640.0,0,0,0,0
Sky252,1400.0,2240.0,0,0,0,0
Sky253,560.0,0.0,0,0,0,0
Sky254,1680.0,2520.0,0,0,0,0
Sky255,2520.0,3640.0,0,0,0,0
Sky256,1400.0,1400.0,0,0,0,0
Sky257,2520.0,3640.0,0,0,0,0
Sky258,840.0,280.0,0,0,0,0
Sky259,1120.0,2520.0,0,0,0,0
Sky260,3080.0,3360.0,0,0,0,0
Sky261,2800.0,3360.0,0,0,0,0
Sky262,3640.0,1680.0,0,0,0,0
Sky263,0.0,1400.0,0,0,0,0
Sky264,3920.0,3640.0,0,0,0,0
Sky265,3640.0,1680.0,0,0,0,0
Sky266,1120.0,2520.0,0,0,0,0
Sky267,560.0,3640.0,0,0,0,0
Sky268,1120.0,1680.0,0,0,0,0
Sky269,2800.0,2240.0,0,0,0,0
Sky270,1120.0,2240.0,0,0,0,0
Sky271,3640.0,2240.0,0,0,0,0
Sky272,3080.0,1120.0,0,0,0,0
Sky273,1400.0,1120.0,0,0,0,0
Sky274,1400.0,1680.0,0,0,0,0
Sky275,3920.0,2520.0,0,0,0,0
Sky276,2520.0,2240.0,0,0,0,0
Sky277,2520.0,1680.0,0,0,0,0
Sky278,0.0,2520.0,0,0,0,0
Sky279,2520.0,1120.0,0,0,0,0
Sky280,1400.0,840.0,0,0,0,0
Sky281,2800.0,2800.0,0,0,0,0
Sky282,1680.0,3080.0,0,0,0,0
Sky283,560.0,1120.0,0,0,0,0
Sky284,3080.0,560.0,0,0,0,0
Sky285,2240.0,2520.0,0,0,0,0
Sky286,3080.0,2520.0,0,0,0,0
Sky287,2240.0,3640.0,0,0,0,0
Sky288,2800.0,1960.0,0,0,0,0
Sky289,1680.0,280.0,0,0,0,0
Sky290,560.0,1400.0,0,0,0,0
Sky291,3360.0,2240.0,0,0,0,0
Sky292,1120.0,1960.0,0,0,0,0
Sky293,3360.0,560.0,0,0,0,0
Sky294,2240.0,560.0,0,0,0,0
Sky295,1400.0,3080.0,0,0,0,0
Sky296,3920.0,1680.0,0,0,0,0
Sky297,1960.0,1680.0,0,0,0,0
Sky298,3640.0,3920.0,0,0,0,0
Sky299,3360.0,1680.0,0,0,0,0
Sky300,2520.0,3640.0,0,0,0,0
