n_actual_halos,mag_h1,mag_h2,mag_h3,mag_h4
1,133.54217353106151,33.530362386794152,20.111311202187245,22.177531156478132,22.891183831548119
1,171.90892226788333,66.644935974575631,26.681514722473707,18.948361374528801,26.587639323424149
1,58.998588050373741,15.984867586552184,12.791915833905675,16.069160390882903,12.551498268664988
1,46.784674004622502,32.235223836559562,34.418983849663121,18.273418211174132,18.975694327154471
1,101.56967305648912,49.165512939868982,22.005863821651502,20.559989483207264,17.081293902024218
1,83.085422569695311,27.950818883417291,23.667355313498472,16.371050180240289,17.695688049117383
1,45.20971162198208,24.456714324585445,26.296278466675812,23.741043844036707,26.133773794791786
1,95.297871291869612,32.442149976863917,22.676543634362773,20.580720327005235,21.600457678371185
1,124.61940933081011,43.86040560109695,29.634953040171261,23.9929421212411,19.393461930457555
1,152.41819113844269,50.590880762528379,18.120300841332632,20.776643777626347,22.988419354605043
1,89.428349489420313,23.942728866774775,27.36384043706472,11.970035168651842,18.240320637989907
1,55.352955025290257,15.315445376702101,21.912238396309029,16.355524492374705,11.03884573326607
1,95.764458535698651,23.494790483137194,28.979183743052637,19.452994153462921,11.723188821465261
1,60.31346950071395,22.130774946116784,23.028716743063313,15.965637688982296,14.382577820970969
1,117.7266458064225,41.443804333141692,19.158706223526764,19.944823730297358,9.7212365040729249
1,117.46548917549005,26.216905714046124,27.142743705189645,15.423288896935102,9.9976288115128771
1,106.8598447992604,19.34274817906218,17.097394175038829,13.40458263694485,13.775958923996862
1,69.484865751492663,20.497698064255211,23.327968023592941,18.800507843480396,10.994247147269119
1,120.66499562297786,38.430278528093218,37.628713226883313,33.190863801056523,27.880277274549861
1,51.02555281461018,25.883439112089711,22.623827527455674,25.137477492221119,13.25734208670368
1,146.34085848491949,16.809039030441014,19.621635768876132,15.746558417499386,13.783437970292146
1,79.517104789531885,19.772367695091955,12.880996651977481,13.614699204014762,12.354921438373987
1,111.86634286379277,28.515971243083285,22.520038107576021,19.013407043556988,13.426483127479166
1,104.79145450376238,20.81120450776405,16.049767233456294,21.210994544824256,14.803409112883367
1,123.11342037045208,27.495982382912178,21.692512426419896,17.177417052189671,18.744239022887946
2,57.593913803058058,29.056989236172583,20.112106813646427,23.484544247833735,14.273062932573426
2,109.37516723366659,48.957405900091636,42.426276954407619,23.245887288573918,27.412465983586095
2,138.74399109111945,25.083883302196885,25.30090771440419,15.834500482021395,17.048805636997493
2,130.15467478870502,34.445063051612806,28.893192247449054,19.112485849328515,22.962734809049927
2,25.284500372769774,22.043665190118148,15.787581982144113,13.682316960196982,16.686429775725504
2,42.145846730926202,20.959612102758591,18.694791754902219,17.197881523418591,17.606561882696273
2,115.81690514773477,42.707585761044207,36.716412039983666,25.776715166041146,22.138885395450451
2,114.93645900746523,34.448496155340742,31.217905042682855,22.646373879857389,18.841994313759994
2,154.00890723314581,29.376766637817301,30.923607452781926,16.419174456115972,11.003102563049747
2,121.93990017113587,27.93100802262127,18.551521057347923,16.038044147365124,19.158069497233207
2,93.889791393429476,50.401829520479467,23.979691413137779,22.708572137155983,19.504259069276802
2,88.477266863940329,20.692712680875765,34.723417740567321,21.751210985108404,22.505882974149849
2,80.300966278551982,40.965156218683255,25.953675666128575,19.973619996894104,14.915194546460578
2,93.129084324162832,34.428495940603668,40.308717601660312,23.397353948461202,34.671675802765762
2,108.06592557896421,17.021563543534793,12.70074010819193,10.645891232540382,13.429300806206705
2,160.27029750307409,26.795528239088995,18.132971183623805,20.817814689030424,11.495539823408196
2,127.93220672782714,15.842510854163834,22.216794001536385,17.757611455629654,17.497114437245958
2,88.089251461408878,37.992077208505805,42.473298176932452,25.231616560949501,20.18162467698842
2,123.33184731644756,32.937334533238911,23.702098274344284,22.547501410566028,12.784761105072576
2,54.832605374784016,39.559101237307885,26.720995896400733,21.437652044409113,20.016232573273076
2,162.01700113430286,29.480533971620986,21.030917895356477,22.221214895210117,16.693655331816736
2,68.174362749621494,29.883294964091675,34.812732843103738,22.945171699122991,24.12730436749505
2,129.84134474371453,17.972265608574446,21.77322767168479,21.487733282276984,16.816167363422103
2,133.80157880943563,24.13496895749595,20.640400603312532,23.052233089368187,17.719111611983614
2,49.865863898336904,33.297139907273767,18.391353490277012,16.785497481540805,15.908992526327733
2,47.772718912169317,35.229371371882287,20.631405818515784,21.581201777436842,19.436143116456115
2,123.90457880714987,46.341738980583017,21.326115834817983,10.70863541699633,16.623712334410616
2,57.731965314090104,28.874942541073032,34.361323916135994,17.773499789782715,16.663577195352104
2,109.43647101386298,39.673417877847491,25.949826502684651,17.916739146605885,16.319606357242613
2,143.87172082836236,23.134754993191038,15.274420869523965,21.901638583596394,15.774928982391762
2,135.17489040660638,28.837243063867891,25.008898701697991,10.003318330467119,10.204100205260175
2,151.65291244251875,32.390351841330364,34.90942000154606,15.135862784346012,18.131078309620346
2,107.89249342748479,34.91487778874172,20.970681477027497,20.677271254297089,12.766316562078465
2,101.96135447763447,21.122550607849014,16.030657322507217,18.299575517465811,14.494520555876909
2,77.194932301857449,53.336777047329399,27.523584577699292,19.944612408762005,11.658082615519517
2,79.695977657601205,34.707299658947747,19.98914815005465,14.016647150967556,16.431422022144609
2,60.363741298494162,40.674556735078852,28.146654517169107,19.988037822630044,23.143561583109843
2,74.631569777902797,30.578690686681394,22.119593329068884,18.741608143636089,23.227939437947487
2,138.6721335667803,28.68218134936836,29.256045006874945,19.538537640356267,18.865907881103656
2,128.45823186013308,31.816976980072045,26.20525049513979,20.26311185185569,23.848114184647443
2,82.194487458389077,40.901406232106638,20.64734508809936,19.329789691890134,33.2293009865447
2,85.892653769709966,73.901562133462363,36.894372972545639,29.81194565814797,23.392588613189613
2,67.569464819290246,17.898762143862964,27.225545138555507,16.62603806010231,12.837828447188354
2,32.54163890219283,31.100560726823502,20.868457598100019,16.538790123672488,20.234479551113793
2,143.82639635604232,30.025773670780325,31.780636439574401,18.515603497887735,18.831010381007207
2,78.006117236160989,41.401149035409162,24.487643264257908,15.757941453002875,18.316343115529865
2,121.98629132100687,57.638559029084192,39.08642566888664,27.24964196150113,28.307599111772177
2,78.150770720465687,25.297411220771206,24.496968125657659,22.958559401380182,20.24696060033418
2,104.91320407746412,26.068521195697681,21.237100807058201,21.385947326717833,15.188440913731396
2,53.906228550872584,23.272291844746071,23.837643363383542,23.536902827993284,12.356580755785689
2,55.064084679689714,20.534555409043733,18.308511060987552,19.736860706381876,19.178422584614545
2,169.37639910146908,35.240796474159389,25.975307569584473,27.023544516484147,21.356456129299882
2,186.85354611733206,25.527343275697458,27.580864566845506,20.286301551864845,10.709374290613333
2,107.56085044843313,25.208804353506849,23.872141437512617,28.545063944112929,22.660951477408247
2,41.436922162020231,20.980169902548031,25.556066987779186,18.421003839665424,21.432615188159467
2,98.327838331629692,33.136090122806571,38.265472003809968,18.411754619234145,25.861140050023288
2,130.94500794085559,41.455066514155988,25.535712648497288,26.215699437174216,17.616895619126183
2,69.783697937533688,37.332812100286588,18.286059944370734,23.355344307305092,17.438675345194572
2,170.41560105836774,38.427818304743397,31.236635432779849,29.127098534225247,27.697766215398865
2,124.4199402034812,53.009941201064699,29.948770136804438,30.491773527817006,19.036417149088873
2,61.895739873348958,21.467101622920129,30.476431972047596,16.196144722214697,15.297564782713742
2,86.859775777682486,21.378407357638014,24.650405772729755,20.216918600617173,18.216773709238396
2,106.21007458907479,45.163839739250861,40.280401913672328,25.024668713722924,29.889255437861777
2,107.88173194149768,28.34575152486461,12.256186272114146,16.603497490998766,13.316624263993385
2,71.335921022482225,27.61743665539549,36.431645437850698,18.635202195809942,23.2491226424575
2,145.68796786144364,56.264150284027316,25.081526670502754,20.678339093197426,19.550695703679501
2,98.670916660800799,28.219163832075107,39.225790478389087,14.22847673451742,16.040140761500819
2,114.64043715300531,58.544027136230355,45.135660100087563,27.400436313027726,33.655045504795446
2,46.552730447026015,17.597323084226105,20.308430807947683,11.331491906039432,10.630532397041558
2,35.415472078742795,14.94449393456645,19.35220024787899,17.144857810335886,10.968776076334914
2,142.05563312998544,36.761511895438368,18.651191378957737,27.873784922971915,19.99009477101972
2,56.979911064268023,24.603135226247719,17.113070054668601,22.136199688341495,14.41376109341617
2,122.14013318356578,20.31679180212576,29.212894346707714,16.420050792548057,22.489418220551997
2,124.67104375198849,36.515092929562407,25.31453972279364,17.45452293281231,15.735329438369989
2,126.11912968612478,83.344962144658908,20.326482891796061,13.7277704196273,12.485552026755139
2,109.36850904164996,27.823521925305087,29.570694212900772,31.426620504079779,24.94094172517369
2,65.254176343356889,38.154361035858216,20.945326266088102,31.643555579954018,10.998695628074596
2,75.357900050608578,38.238105656412515,35.182240947360484,25.081389665462545,19.011962899686885
2,164.21914526515255,17.88528323735396,23.238738585221295,19.035230225860861,19.825470818421984
2,103.29984835975506,19.913573252278148,16.380472977410129,16.077377786751274,17.149742842611154
2,146.89060782027477,22.07812864775039,18.636189399092228,16.144684635319305,13.505968347029437
2,66.838719448796283,35.807508222878241,25.654662965546919,15.243644341529794,17.792563058599502
2,125.97838347922097,48.72344240801548,22.678457981237848,31.526353007597873,14.963293500767694
2,131.76608639717841,21.843398625448504,17.663213068742589,23.969602663693276,35.968194286023092
2,77.794742930833692,29.158007864148519,40.245681496628215,22.875424178629039,24.733311129843859
2,121.15492042460842,16.956027916092143,17.054250478687205,19.994832981779123,13.642262592635007
2,111.60497050482294,32.60516635782988,26.597890023916104,18.554699028132866,17.219585214247225
2,148.85423287376426,37.477756967969277,20.105558949942516,18.434445998370727,24.687628643050971
2,119.25814846678071,22.446439586356746,15.574775550044993,10.685393469944071,9.697656774890282
2,91.458230540567598,37.506503065780457,16.030576532566368,18.289437991905896,13.705419314839142
2,99.010262978591243,71.787413388431375,25.570319262697055,23.817050550141829,33.790547785310743
2,56.420148277674038,24.484125825072667,14.590855811448902,19.917176876188456,15.058915909764833
2,81.871963961210255,31.824341364429859,33.491214533466163,17.956093496064732,24.145351899860454
2,26.98628650874366,33.752002097068463,22.723939917704929,15.900084951948708,16.861078841614471
2,72.909392812704226,30.282743910644761,33.061315698042364,33.215092767298017,12.42515812811116
2,74.256907969549701,45.191285632664545,28.987467194770026,41.134474690224181,20.646880171746787
2,99.060170455772081,38.773642406008584,35.79078049205178,27.309429233094114,17.285030703949985
2,110.83107244388309,30.097996949674062,21.577567501874636,27.708855727755793,17.105882274921161
2,52.99349926141371,44.898760897219184,23.975863149527083,11.690833347592532,17.113898111367998
2,146.50886666292251,34.182644313202474,23.394593761752635,22.4389192920044,26.162197765854433
3,137.62922584671836,51.251603830734346,27.670447689710063,18.596552821373834,28.636305887724934
3,113.01912925148781,26.616478450620956,19.742970811906886,14.474877056114455,15.33303241628378
3,27.147449185627327,27.404162306379661,17.684379730902904,17.628595898911978,18.829277374721276
3,92.266231117774637,28.175058689414016,24.026344807917784,25.200494819160077,20.247726495915732
3,83.798792575710209,21.162423772419,23.820393944505195,17.261574044579231,17.1050892547891
3,131.56302838887532,44.849819024912705,28.090134728175649,22.801920024657594,25.881884252730121
3,92.235519410033575,40.766268228079788,28.571199841374195,24.866587732856953,20.446030132978482
3,112.93781279199142,36.938900787799568,27.765693840539015,20.139983175994633,18.152336748448327
3,101.59704268193946,28.182773089816767,25.252993097232803,24.71698428504018,19.24892443103867
3,100.52369240410287,20.919104029697305,19.046551177397912,25.484005324520531,10.908050832224616
3,76.718542967557312,34.656838813253671,39.86897388153416,18.025716093946667,28.761566420929263
3,88.133236536825862,33.212169006381551,20.262738034902068,27.78391758939885,21.455223518961226
3,108.95520014902289,46.858788440895871,33.965262166389799,20.083424723523464,23.89162301148783
3,109.38489949923064,31.614588362312858,15.165178271292836,15.403598082258368,20.092867792108684
3,68.453516052155024,31.409357226086904,29.783702706657788,12.664433358756328,17.664059409511886
3,97.712140122859026,38.003045683469331,33.450455695862658,18.777277314241513,18.719511072330707
3,69.448042229526919,36.302449579566236,20.83965623474711,26.102918967849082,21.748773517173138
3,97.749575655001777,47.444397097485044,27.183771521080089,15.87367040865472,11.512905634260402
3,95.958475435219611,24.050032782691641,18.891814449184206,14.728641798622645,11.708183923765464
3,52.572941199061688,18.807622390359086,25.220590662011023,15.702172861284712,25.108185869792774
3,156.05539909637736,52.547902764644014,31.211748331518063,27.569180113786175,20.633384428872255
3,35.537723426114162,24.733038124712401,19.394990660697012,23.852852989673174,19.414100144078049
3,109.90018762736946,22.101101943435673,21.915345245195944,17.942285728307962,15.989834194109019
3,94.191923021955205,33.126230120023756,22.479427170203071,15.254341404149079,17.195724414189581
3,111.91877037010356,17.700300655986187,19.557175355912715,20.205434062571356,25.893213051302208
3,106.8650536457575,37.354503224847399,32.755813457274812,21.842326427603492,20.54266239104857
3,39.752200802001063,18.348234282610086,15.854203582374602,15.611050054713743,14.25434255163392
3,126.65728517726407,40.59306604120335,42.636228012399876,32.340679945670686,16.021392269915445
3,58.787689303024706,34.886767110541165,19.363774321665947,15.777923583370701,14.24877571948989
3,60.356224566402382,28.868124776752271,39.10728230922053,21.204100853067903,18.061426646374443
3,70.326835576875865,44.506947970088198,10.999056227973727,11.433265163642989,12.639401987921508
3,119.90516343188267,25.163308502333276,15.808819154642261,20.336918126959549,20.216311024668091
3,146.0729258914194,31.899335514428021,18.922611525403507,15.968546193108731,12.226133387080331
3,125.79366703785207,29.957856562962363,21.938671765118588,15.179341413995306,10.8716801431636
3,48.296506989167405,43.375936355418581,35.773370489379083,34.081340770960459,22.523172762943304
3,87.111726270266104,31.723835501822442,38.602068701157926,19.263259704694555,12.70958526689423
3,104.99028840996201,45.176097873679808,21.766760921530469,19.129431186619165,19.990743822315491
3,182.71018150694181,25.052366681783909,41.710161284783936,14.07723029117972,22.404970498739086
3,104.57538556744728,20.00625505905565,26.264332346623721,33.48416981447653,21.987150406404304
3,71.669641426298739,29.289844781771492,23.734799045145884,13.090070122402551,14.653160019113782
3,166.46241333547178,20.321558578510736,19.452413127539501,24.34225695988394,9.9828287262845503
3,124.63276942799858,54.033608519046609,58.690815467899363,48.087020497322158,18.198957692191147
3,37.00841849888959,29.182848298973287,28.628061444946127,11.49714861484477,21.72963110741264
3,121.76619816297043,51.219619611695649,24.762494296343224,18.944781531185654,11.051324944090609
3,60.93463812906478,28.313122163286266,15.99627027469176,7.0098673198024413,5.7780589907501074
3,180.72204523354827,29.502199611158304,20.461054313824359,15.879564820906207,23.173703604033062
3,39.303556014527423,19.86632044191354,18.974779681784135,18.12551377037029,16.314115670882668
3,73.740268100201845,30.649747757889752,28.438434401608426,32.884123869005528,16.743025210189789
3,120.63818232570492,33.306884717370501,22.808098302331757,11.78752029733911,11.892603500891859
3,100.90693593970782,31.860094086442988,33.853615339587293,24.9455592853108,38.21894056207902
3,94.548611557169991,41.016043668592722,33.920353846139292,17.559558769077281,12.717130170892288
3,81.759702566443949,16.889741824543744,21.454557128310928,16.511322691051266,12.252827067438753
3,84.536027654146807,37.274817338710129,31.935261371452633,23.413287752894341,37.171680241719166
3,169.31123986886473,34.794054269980286,19.501905920212273,20.475320687830305,24.441394621412769
3,113.17542174900495,33.089754590058824,26.753985319833422,17.335004129473361,23.544529884395601
3,113.70278125719804,35.081645855468423,35.945210289189063,22.97827899929478,18.079645042118972
3,58.449163464266839,30.379999504612915,23.037284793986899,18.139484771638692,13.878310413407551
3,169.98828591781634,35.958637815149828,22.662986764505941,16.44602360660793,20.44691759123063
3,132.68006072065984,26.406111848847239,22.848309813312326,20.764405614369377,12.577858689463424
3,102.21179564900253,47.272053369801903,30.868498469296775,25.466132607149046,20.927643624520694
3,163.33024826617182,36.929590709599942,22.434111733331068,14.547198476687049,12.123818542228864
3,91.025756455948169,25.002875310848633,31.987004537915837,26.134292921132264,28.034971288349421
3,119.83074392608475,46.067392353177198,19.541502297280875,19.850439627363986,20.422658761112931
3,98.311529945622709,31.049613318046863,19.332761037908114,23.933158006127737,19.169800510285839
3,122.44641028273396,51.249976319457318,25.152492501596026,24.169406313435541,18.30448677957629
3,74.860778831442786,33.805191889897444,15.041735282952429,14.039989801920857,12.190606943572762
3,158.68441503508345,25.155907037765129,17.622237930168769,18.353933163074,22.098388252507295
3,113.35585840837959,43.662357158380622,31.096163032368658,12.166430090332506,17.413147962404409
3,90.832481203546493,34.864042115148479,22.076568286684982,26.244041819509636,14.594978262317758
3,55.537781519354851,34.701552508620892,29.500702284071782,26.578754284939169,21.098144572238311
3,87.121782189778187,34.781696916188942,32.207679684337876,36.432427843328334,20.483818520468208
3,84.71309631333618,38.099228824035094,29.000485787730646,25.929170891938163,23.74428485466429
3,38.338857512662337,26.534117657494296,26.174758183976493,19.081523961613701,13.510452632344045
3,149.92389598650485,26.707517865270795,13.768226336257205,12.939634879803263,12.438786684439147
3,30.082543519000115,36.87481579415487,21.636700918078756,15.269781026673128,11.528812425232957
3,134.36714460499044,66.633937526238796,29.86584804463908,27.194976283242713,31.224236188140548
3,41.739562258881278,37.519849364458494,53.588051336822105,30.397338105915583,23.339537325067599
3,60.648545380925285,22.140166713896861,23.883089900715525,14.101881408027007,13.127758875109308
3,88.555941544610036,17.665336420003467,25.662802228111179,13.140067954086309,17.377842206075918
3,48.474646545386705,22.01353441779581,27.666283963056184,19.254545134337491,15.952613332672916
3,63.454386189618212,34.605660001545935,26.152974940195218,17.591467814649739,17.011514840361684
3,132.44450706644068,30.536443508018657,30.91449800023274,11.634041224119501,15.874540983787524
3,31.718740152313419,34.540893129819054,35.5683565999311,21.185918211082978,13.407252964061263
3,39.615624487697374,35.716234726284597,29.428849092331774,25.083037722953463,15.329386396666125
3,109.86451869622614,54.302473085270677,25.820673877669922,22.53853873730252,17.934543875301422
3,120.00679914797931,27.428045604498298,21.390100993338965,19.153588135034802,15.881430671340336
3,59.354973226255886,31.609677753739053,17.058845128592971,13.964089030387143,17.497436114747945
3,106.07444496318099,48.288699677481176,30.811111437090947,23.956527633508426,28.269158428597503
3,150.45290022642357,32.830797844159157,31.949171938982794,26.857009453200686,18.17247678535124
3,46.82796245076382,23.434457571374285,14.151068822137219,13.234763951901291,11.081165838605095
3,75.1093731436696,21.259874565460688,19.511720504797747,21.710328336927386,10.64607807368556
3,150.36896726798838,48.153828322494846,39.416770430260897,21.365970483306299,32.234696837513077
3,74.792202843351205,28.037527224534969,33.994787090091833,21.622245358920299,19.471196328937108
3,53.657287552376353,20.39593749180672,25.808610972282533,12.6983410091916,24.451293459181521
3,101.66264504034096,30.407628321280828,18.487456746566735,14.266016058467647,11.544907144543568
3,120.58008953755399,35.726597365273328,22.493870243031864,19.485390085378015,24.945678512053636
3,82.340812689277669,41.87248351451715,24.933509441909845,17.314550937762551,22.541313687822878
3,136.5243672432712,36.324126963156885,15.394566461348933,14.075268983698654,15.270568679125736
3,39.736474888408331,33.59984990412844,21.062268604947398,16.492203070055279,12.160544906155755
3,64.161295098677073,20.382455233301915,22.625201234165033,14.683569004761434,12.619547805009432
