SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky66,1260.0,0.0,0,0,0,0
Sky67,3780.0,3360.0,0,0,0,0
Sky68,0.0,2100.0,0,0,0,0
Sky69,420.0,0.0,0,0,0,0
Sky70,2520.0,1260.0,0,0,0,0
Sky71,2940.0,0.0,0,0,0,0
Sky72,2940.0,2520.0,0,0,0,0
Sky73,1260.0,1260.0,0,0,0,0
Sky74,2100.0,2940.0,0,0,0,0
Sky75,3360.0,2520.0,0,0,0,0
Sky76,840.0,3360.0,0,0,0,0
Sky77,1260.0,1680.0,0,0,0,0
Sky78,1260.0,1680.0,0,0,0,0
Sky79,1260.0,840.0,0,0,0,0
Sky80,3780.0,2520.0,0,0,0,0
Sky81,420.0,1680.0,0,0,0,0
Sky82,1260.0,420.0,0,0,0,0
Sky83,2940.0,3360.0,0,0,0,0
Sky84,3780.0,0.0,0,0,0,0
Sky85,1680.0,2520.0,0,0,0,0
Sky86,2100.0,1260.0,0,0,0,0
Sky87,1260.0,2100.0,0,0,0,0
Sky88,840.0,1680.0,0,0,0,0
Sky89,2100.0,2940.0,0,0,0,0
Sky90,420.0,1680.0,0,0,0,0
Sky91,420.0,2520.0,0,0,0,0
Sky92,2520.0,2940.0,0,0,0,0
Sky93,2940.0,2100.0,0,0,0,0
Sky94,2940.0,840.0,0,0,0,0
Sky95,840.0,1260.0,0,0,0,0
Sky96,3360.0,2940.0,0,0,0,0
Sky97,1680.0,2100.0,0,0,0,0
Sky98,840.0,0.0,0,0,0,0
Sky99,2100.0,420.0,0,0,0,0
Sky100,3780.0,840.0,0,0,0,0
Sky101,840.0,420.0,0,0,0,0
Sky102,420.0,3360.0,0,0,0,0
Sky103,2100.0,2100.0,0,0,0,0
Sky104,0.0,2100.0,0,0,0,0
Sky105,420.0,2100.0,0,0,0,0
Sky106,1680.0,1260.0,0,0,0,0
Sky107,3360.0,2520.0,0,0,0,0
Sky108,2520.0,2940.0,0,0,0,0
Sky109,3780.0,2100.0,0,0,0,0
Sky110,1680.0,840.0,0,0,0,0
Sky111,0.0,3780.0,0,0,0,0
Sky112,1260.0,1680.0,0,0,0,0
Sky113,0.0,3780.0,0,0,0,0
Sky114,840.0,420.0,0,0,0,0
Sky115,2940.0,3780.0,0,0,0,0
Sky116,840.0,3780.0,0,0,0,0
Sky117,2520.0,840.0,0,0,0,0
Sky118,3780.0,2940.0,0,0,0,0
Sky119,1680.0,840.0,0,0,0,0
Sky120,0.0,840.0,0,0,0,0
Sky121,2520.0,3360.0,0,0,0,0
Sky122,0.0,2520.0,0,0,0,0
Sky123,3780.0,2940.0,0,0,0,0
Sky124,2100.0,1680.0,0,0,0,0
Sky125,3780.0,840.0,0,0,0,0
Sky126,2940.0,1260.0,0,0,0,0
Sky127,840.0,1260.0,0,0,0,0
Sky128,420.0,840.0,0,0,0,0
Sky129,1680.0,0.0,0,0,0,0
Sky130,1260.0,2100.0,0,0,0,0
Sky131,1260.0,2520.0,0,0,0,0
Sky132,840.0,420.0,0,0,0,0
Sky133,2100.0,2100.0,0,0,0,0
Sky134,2100.0,2520.0,0,0,0,0
Sky135,2100.0,2520.0,0,0,0,0
Sky136,2940.0,3780.0,0,0,0,0
Sky137,2100.0,2520.0,0,0,0,0
Sky138,2940.0,3780.0,0,0,0,0
Sky139,3780.0,1680.0,0,0,0,0
Sky140,1680.0,1260.0,0,0,0,0
Sky141,3780.0,1680.0,0,0,0,0
Sky142,2520.0,3780.0,0,0,0,0
Sky143,1680.0,2940.0,0,0,0,0
Sky144,2940.0,0.0,0,0,0,0
Sky145,2940.0,2100.0,0,0,0,0
Sky146,2940.0,1260.0,0,0,0,0
Sky147,1260.0,2940.0,0,0,0,0
Sky148,0.0,2520.0,0,0,0,0
Sky149,2940.0,2940.0,0,0,0,0
Sky150,2100.0,0.0,0,0,0,0
Sky151,2520.0,2100.0,0,0,0,0
Sky152,3360.0,840.0,0,0,0,0
Sky153,0.0,0.0,0,0,0,0
Sky154,2100.0,3360.0,0,0,0,0
Sky155,1680.0,3780.0,0,0,0,0
Sky156,420.0,420.0,0,0,0,0
Sky157,1680.0,2520.0,0,0,0,0
Sky158,3360.0,1680.0,0,0,0,0
Sky159,420.0,2100.0,0,0,0,0
Sky160,1680.0,2940.0,0,0,0,0
Sky161,0.0,420.0,0,0,0,0
Sky162,420.0,0.0,0,0,0,0
Sky163,420.0,3780.0,0,0,0,0
Sky164,3360.0,2520.0,0,0,0,0
Sky165,420.0,3780.0,0,0,0,0
Sky166,420.0,1680.0,0,0,0,0
Sky167,2520.0,2520.0,0,0,0,0
Sky168,3360.0,3360.0,0,0,0,0
Sky169,3780.0,2100.0,0,0,0,0
Sky170,3360.0,3360.0,0,0,0,0
Sky171,2100.0,1260.0,0,0,0,0
Sky172,0.0,2520.0,0,0,0,0
Sky173,840.0,2520.0,0,0,0,0
Sky174,0.0,2100.0,0,0,0,0
Sky175,1680.0,1680.0,0,0,0,0
Sky176,3780.0,1260.0,0,0,0,0
Sky177,0.0,1260.0,0,0,0,0
Sky178,840.0,3780.0,0,0,0,0
Sky179,840.0,3360.0,0,0,0,0
Sky180,1680.0,3780.0,0,0,0,0
Sky181,2940.0,2100.0,0,0,0,0
Sky182,840.0,1680.0,0,0,0,0
Sky183,3360.0,2520.0,0,0,0,0
Sky184,0.0,2520.0,0,0,0,0
Sky185,420.0,840.0,0,0,0,0
Sky186,1260.0,2100.0,0,0,0,0
Sky187,840.0,420.0,0,0,0,0
Sky188,420.0,420.0,0,0,0,0
Sky189,1680.0,3780.0,0,0,0,0
Sky190,840.0,0.0,0,0,0,0
Sky191,1260.0,2940.0,0,0,0,0
Sky192,3780.0,2940.0,0,0,0,0
Sky193,1260.0,1680.0,0,0,0,0
Sky194,1680.0,2940.0,0,0,0,0
Sky195,840.0,420.0,0,0,0,0
Sky196,2940.0,2940.0,0,0,0,0
Sky197,3780.0,3780.0,0,0,0,0
Sky198,2940.0,3360.0,0,0,0,0
Sky199,840.0,0.0,0,0,0,0
Sky200,1260.0,0.0,0,0,0,0
Sky201,2100.0,2100.0,0,0,0,0
Sky202,3360.0,1260.0,0,0,0,0
Sky203,0.0,3360.0,0,0,0,0
Sky204,3780.0,0.0,0,0,0,0
Sky205,2940.0,3360.0,0,0,0,0
Sky206,3360.0,420.0,0,0,0,0
Sky207,2940.0,3360.0,0,0,0,0
Sky208,3360.0,1680.0,0,0,0,0
Sky209,2100.0,420.0,0,0,0,0
Sky210,2100.0,2100.0,0,0,0,0
Sky211,2520.0,3360.0,0,0,0,0
Sky212,3360.0,2520.0,0,0,0,0
Sky213,840.0,2940.0,0,0,0,0
Sky214,2520.0,840.0,0,0,0,0
Sky215,2940.0,420.0,0,0,0,0
Sky216,420.0,1260.0,0,0,0,0
Sky217,0.0,2100.0,0,0,0,0
Sky218,0.0,1680.0,0,0,0,0
Sky219,420.0,2100.0,0,0,0,0
Sky220,0.0,2100.0,0,0,0,0
Sky221,2100.0,1680.0,0,0,0,0
Sky222,3360.0,2940.0,0,0,0,0
Sky223,2520.0,3780.0,0,0,0,0
Sky224,2100.0,2100.0,0,0,0,0
Sky225,1680.0,1680.0,0,0,0,0
Sky226,0.0,1680.0,0,0,0,0
Sky227,2100.0,2520.0,0,0,0,0
Sky228,2940.0,420.0,0,0,0,0
Sky229,3780.0,2940.0,0,0,0,0
Sky230,2520.0,1680.0,0,0,0,0
Sky231,1680.0,0.0,0,0,0,0
Sky232,3360.0,3780.0,0,0,0,0
Sky233,420.0,1260.0,0,0,0,0
Sky234,2100.0,3780.0,0,0,0,0
Sky235,2100.0,2100.0,0,0,0,0
Sky236,3360.0,2520.0,0,0,0,0
Sky237,3780.0,2520.0,0,0,0,0
Sky238,2100.0,840.0,0,0,0,0
Sky239,840.0,1260.0,0,0,0,0
Sky240,840.0,2520.0,0,0,0,0
Sky241,1260.0,2940.0,0,0,0,0
Sky242,1680.0,0.0,0,0,0,0
Sky243,2520.0,0.0,0,0,0,0
Sky244,1680.0,0.0,0,0,0,0
Sky245,3360.0,0.0,0,0,0,0
Sky246,2100.0,2100.0,0,0,0,0
Sky247,3780.0,3360.0,0,0,0,0
Sky248,2100.0,3360.0,0,0,0,0
Sky249,0.0,1680.0,0,0,0,0
Sky250,2940.0,2100.0,0,0,0,0
Sky251,420.0,840.0,0,0,0,0
Sky252,0.0,420.0,0,0,0,0
Sky253,0.0,1260.0,0,0,0,0
Sky254,2940.0,3360.0,0,0,0,0
Sky255,420.0,1680.0,0,0,0,0
Sky256,2100.0,1260.0,0,0,0,0
Sky257,420.0,840.0,0,0,0,0
Sky258,3780.0,420.0,0,0,0,0
Sky259,3780.0,0.0,0,0,0,0
Sky260,2940.0,1680.0,0,0,0,0
Sky261,2520.0,0.0,0,0,0,0
Sky262,1260.0,2940.0,0,0,0,0
Sky263,420.0,840.0,0,0,0,0
Sky264,1260.0,1260.0,0,0,0,0
Sky265,3780.0,2100.0,0,0,0,0
Sky266,1680.0,3360.0,0,0,0,0
Sky267,420.0,420.0,0,0,0,0
Sky268,1680.0,3360.0,0,0,0,0
Sky269,3360.0,840.0,0,0,0,0
Sky270,1680.0,3780.0,0,0,0,0
Sky271,3780.0,2520.0,0,0,0,0
Sky272,2520.0,420.0,0,0,0,0
Sky273,2940.0,3360.0,0,0,0,0
Sky274,3360.0,0.0,0,0,0,0
Sky275,840.0,2520.0,0,0,0,0
Sky276,2520.0,3780.0,0,0,0,0
Sky277,3360.0,420.0,0,0,0,0
Sky278,3780.0,3780.0,0,0,0,0
Sky279,1260.0,0.0,0,0,0,0
Sky280,3780.0,2940.0,0,0,0,0
Sky281,840.0,840.0,0,0,0,0
Sky282,1680.0,2520.0,0,0,0,0
Sky283,3780.0,840.0,0,0,0,0
Sky284,420.0,2520.0,0,0,0,0
Sky285,2940.0,2520.0,0,0,0,0
Sky286,420.0,2940.0,0,0,0,0
Sky287,1680.0,2940.0,0,0,0,0
Sky288,420.0,3780.0,0,0,0,0
Sky289,420.0,3360.0,0,0,0,0
Sky290,1680.0,2520.0,0,0,0,0
Sky291,1680.0,2100.0,0,0,0,0
Sky292,3780.0,3780.0,0,0,0,0
Sky293,3360.0,420.0,0,0,0,0
Sky294,420.0,2100.0,0,0,0,0
Sky295,840.0,420.0,0,0,0,0
Sky296,3780.0,1680.0,0,0,0,0
Sky297,420.0,1260.0,0,0,0,0
Sky298,2100.0,840.0,0,0,0,0
Sky299,2100.0,0.0,0,0,0,0
Sky300,3780.0,3780.0,0,0,0,0
