SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky84,2520.0,3360.0,0,0,0,0
Sky85,2520.0,0.0,0,0,0,0
Sky86,1680.0,1680.0,0,0,0,0
Sky87,840.0,1680.0,0,0,0,0
Sky88,840.0,840.0,0,0,0,0
Sky89,0.0,3360.0,0,0,0,0
Sky90,0.0,1680.0,0,0,0,0
Sky91,2520.0,1680.0,0,0,0,0
Sky92,840.0,1680.0,0,0,0,0
Sky93,2520.0,840.0,0,0,0,0
Sky94,2520.0,840.0,0,0,0,0
Sky95,2520.0,0.0,0,0,0,0
Sky96,3360.0,0.0,0,0,0,0
Sky97,3360.0,3360.0,0,0,0,0
Sky98,2520.0,3360.0,0,0,0,0
Sky99,2520.0,3360.0,0,0,0,0
Sky100,0.0,3360.0,0,0,0,0
Sky101,0.0,1680.0,0,0,0,0
Sky102,2520.0,840.0,0,0,0,0
Sky103,1680.0,840.0,0,0,0,0
Sky104,2520.0,2520.0,0,0,0,0
Sky105,3360.0,1680.0,0,0,0,0
Sky106,3360.0,840.0,0,0,0,0
Sky107,3360.0,2520.0,0,0,0,0
Sky108,840.0,0.0,0,0,0,0
Sky109,0.0,840.0,0,0,0,0
Sky110,0.0,1680.0,0,0,0,0
Sky111,840.0,2520.0,0,0,0,0
Sky112,3360.0,1680.0,0,0,0,0
Sky113,3360.0,3360.0,0,0,0,0
Sky114,1680.0,3360.0,0,0,0,0
Sky115,1680.0,2520.0,0,0,0,0
Sky116,3360.0,2520.0,0,0,0,0
Sky117,2520.0,840.0,0,0,0,0
Sky118,1680.0,1680.0,0,0,0,0
Sky119,1680.0,840.0,0,0,0,0
Sky120,0.0,1680.0,0,0,0,0
Sky121,840.0,1680.0,0,0,0,0
Sky122,1680.0,3360.0,0,0,0,0
Sky123,2520.0,3360.0,0,0,0,0
Sky124,1680.0,3360.0,0,0,0,0
Sky125,0.0,2520.0,0,0,0,0
Sky126,1680.0,0.0,0,0,0,0
Sky127,840.0,840.0,0,0,0,0
Sky128,2520.0,1680.0,0,0,0,0
Sky129,2520.0,0.0,0,0,0,0
Sky130,2520.0,1680.0,0,0,0,0
Sky131,1680.0,3360.0,0,0,0,0
Sky132,1680.0,2520.0,0,0,0,0
Sky133,1680.0,840.0,0,0,0,0
Sky134,1680.0,2520.0,0,0,0,0
Sky135,2520.0,840.0,0,0,0,0
Sky136,0.0,3360.0,0,0,0,0
Sky137,0.0,2520.0,0,0,0,0
Sky138,3360.0,840.0,0,0,0,0
Sky139,1680.0,1680.0,0,0,0,0
Sky140,3360.0,1680.0,0,0,0,0
Sky141,3360.0,840.0,0,0,0,0
Sky142,2520.0,840.0,0,0,0,0
Sky143,3360.0,2520.0,0,0,0,0
Sky144,0.0,0.0,0,0,0,0
Sky145,2520.0,0.0,0,0,0,0
Sky146,2520.0,0.0,0,0,0,0
Sky147,840.0,2520.0,0,0,0,0
Sky148,1680.0,1680.0,0,0,0,0
Sky149,840.0,3360.0,0,0,0,0
Sky150,3360.0,840.0,0,0,0,0
Sky151,1680.0,3360.0,0,0,0,0
Sky152,3360.0,0.0,0,0,0,0
Sky153,840.0,840.0,0,0,0,0
Sky154,2520.0,0.0,0,0,0,0
Sky155,0.0,2520.0,0,0,0,0
Sky156,840.0,2520.0,0,0,0,0
Sky157,1680.0,2520.0,0,0,0,0
Sky158,3360.0,1680.0,0,0,0,0
Sky159,0.0,1680.0,0,0,0,0
Sky160,3360.0,1680.0,0,0,0,0
Sky161,840.0,840.0,0,0,0,0
Sky162,840.0,1680.0,0,0,0,0
Sky163,0.0,1680.0,0,0,0,0
Sky164,0.0,0.0,0,0,0,0
Sky165,0.0,1680.0,0,0,0,0
Sky166,2520.0,0.0,0,0,0,0
Sky167,840.0,2520.0,0,0,0,0
Sky168,2520.0,3360.0,0,0,0,0
Sky169,3360.0,1680.0,0,0,0,0
Sky170,2520.0,1680.0,0,0,0,0
Sky171,0.0,1680.0,0,0,0,0
Sky172,2520.0,1680.0,0,0,0,0
Sky173,840.0,2520.0,0,0,0,0
Sky174,2520.0,0.0,0,0,0,0
Sky175,1680.0,1680.0,0,0,0,0
Sky176,3360.0,840.0,0,0,0,0
Sky177,3360.0,2520.0,0,0,0,0
Sky178,3360.0,0.0,0,0,0,0
Sky179,0.0,3360.0,0,0,0,0
Sky180,0.0,840.0,0,0,0,0
Sky181,3360.0,2520.0,0,0,0,0
Sky182,0.0,2520.0,0,0,0,0
Sky183,0.0,2520.0,0,0,0,0
Sky184,3360.0,2520.0,0,0,0,0
Sky185,840.0,1680.0,0,0,0,0
Sky186,0.0,2520.0,0,0,0,0
Sky187,2520.0,0.0,0,0,0,0
Sky188,0.0,0.0,0,0,0,0
Sky189,1680.0,3360.0,0,0,0,0
Sky190,840.0,2520.0,0,0,0,0
Sky191,2520.0,3360.0,0,0,0,0
Sky192,2520.0,2520.0,0,0,0,0
Sky193,3360.0,0.0,0,0,0,0
Sky194,0.0,1680.0,0,0,0,0
Sky195,3360.0,840.0,0,0,0,0
Sky196,0.0,1680.0,0,0,0,0
Sky197,3360.0,3360.0,0,0,0,0
Sky198,840.0,3360.0,0,0,0,0
Sky199,2520.0,3360.0,0,0,0,0
Sky200,2520.0,3360.0,0,0,0,0
Sky201,1680.0,0.0,0,0,0,0
Sky202,840.0,3360.0,0,0,0,0
Sky203,0.0,3360.0,0,0,0,0
Sky204,0.0,3360.0,0,0,0,0
Sky205,0.0,1680.0,0,0,0,0
Sky206,1680.0,840.0,0,0,0,0
Sky207,1680.0,3360.0,0,0,0,0
Sky208,2520.0,1680.0,0,0,0,0
Sky209,0.0,1680.0,0,0,0,0
Sky210,1680.0,840.0,0,0,0,0
Sky211,1680.0,0.0,0,0,0,0
Sky212,840.0,0.0,0,0,0,0
Sky213,840.0,0.0,0,0,0,0
Sky214,840.0,1680.0,0,0,0,0
Sky215,2520.0,1680.0,0,0,0,0
Sky216,1680.0,0.0,0,0,0,0
Sky217,3360.0,1680.0,0,0,0,0
Sky218,2520.0,0.0,0,0,0,0
Sky219,2520.0,1680.0,0,0,0,0
Sky220,840.0,2520.0,0,0,0,0
Sky221,2520.0,840.0,0,0,0,0
Sky222,1680.0,840.0,0,0,0,0
Sky223,3360.0,0.0,0,0,0,0
Sky224,2520.0,1680.0,0,0,0,0
Sky225,840.0,840.0,0,0,0,0
Sky226,1680.0,2520.0,0,0,0,0
Sky227,2520.0,840.0,0,0,0,0
Sky228,3360.0,1680.0,0,0,0,0
Sky229,3360.0,2520.0,0,0,0,0
Sky230,2520.0,3360.0,0,0,0,0
Sky231,2520.0,3360.0,0,0,0,0
Sky232,3360.0,3360.0,0,0,0,0
Sky233,0.0,840.0,0,0,0,0
Sky234,2520.0,840.0,0,0,0,0
Sky235,840.0,0.0,0,0,0,0
Sky236,3360.0,1680.0,0,0,0,0
Sky237,0.0,1680.0,0,0,0,0
Sky238,2520.0,840.0,0,0,0,0
Sky239,840.0,0.0,0,0,0,0
Sky240,1680.0,3360.0,0,0,0,0
Sky241,2520.0,840.0,0,0,0,0
Sky242,840.0,840.0,0,0,0,0
Sky243,1680.0,2520.0,0,0,0,0
Sky244,1680.0,2520.0,0,0,0,0
Sky245,3360.0,2520.0,0,0,0,0
Sky246,1680.0,1680.0,0,0,0,0
Sky247,3360.0,2520.0,0,0,0,0
Sky248,3360.0,2520.0,0,0,0,0
Sky249,0.0,1680.0,0,0,0,0
Sky250,0.0,2520.0,0,0,0,0
Sky251,0.0,840.0,0,0,0,0
Sky252,3360.0,3360.0,0,0,0,0
Sky253,0.0,1680.0,0,0,0,0
Sky254,840.0,1680.0,0,0,0,0
Sky255,2520.0,3360.0,0,0,0,0
Sky256,0.0,1680.0,0,0,0,0
Sky257,2520.0,3360.0,0,0,0,0
Sky258,3360.0,1680.0,0,0,0,0
Sky259,3360.0,2520.0,0,0,0,0
Sky260,2520.0,840.0,0,0,0,0
Sky261,0.0,3360.0,0,0,0,0
Sky262,1680.0,2520.0,0,0,0,0
Sky263,2520.0,840.0,0,0,0,0
Sky264,1680.0,3360.0,0,0,0,0
Sky265,1680.0,0.0,0,0,0,0
Sky266,840.0,2520.0,0,0,0,0
Sky267,2520.0,3360.0,0,0,0,0
Sky268,1680.0,0.0,0,0,0,0
Sky269,1680.0,0.0,0,0,0,0
Sky270,3360.0,0.0,0,0,0,0
Sky271,3360.0,0.0,0,0,0,0
Sky272,0.0,0.0,0,0,0,0
Sky273,1680.0,3360.0,0,0,0,0
Sky274,3360.0,840.0,0,0,0,0
Sky275,3360.0,2520.0,0,0,0,0
Sky276,3360.0,840.0,0,0,0,0
Sky277,3360.0,1680.0,0,0,0,0
Sky278,2520.0,0.0,0,0,0,0
Sky279,840.0,840.0,0,0,0,0
Sky280,3360.0,840.0,0,0,0,0
Sky281,0.0,1680.0,0,0,0,0
Sky282,0.0,840.0,0,0,0,0
Sky283,840.0,840.0,0,0,0,0
Sky284,2520.0,2520.0,0,0,0,0
Sky285,0.0,0.0,0,0,0,0
Sky286,1680.0,0.0,0,0,0,0
Sky287,1680.0,3360.0,0,0,0,0
Sky288,2520.0,3360.0,0,0,0,0
Sky289,1680.0,1680.0,0,0,0,0
Sky290,0.0,840.0,0,0,0,0
Sky291,3360.0,2520.0,0,0,0,0
Sky292,3360.0,2520.0,0,0,0,0
Sky293,3360.0,3360.0,0,0,0,0
Sky294,0.0,1680.0,0,0,0,0
Sky295,1680.0,3360.0,0,0,0,0
Sky296,3360.0,3360.0,0,0,0,0
Sky297,3360.0,0.0,0,0,0,0
Sky298,2520.0,2520.0,0,0,0,0
Sky299,2520.0,1680.0,0,0,0,0
Sky300,2520.0,2520.0,0,0,0,0
