SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky83,2016.0,168.0,0,0,0,0
Sky84,3192.0,3528.0,0,0,0,0
Sky85,1512.0,2184.0,0,0,0,0
Sky86,1680.0,2184.0,0,0,0,0
Sky87,1008.0,2184.0,0,0,0,0
Sky88,2016.0,336.0,0,0,0,0
Sky89,2856.0,2688.0,0,0,0,0
Sky90,672.0,2016.0,0,0,0,0
Sky91,1008.0,2688.0,0,0,0,0
Sky92,504.0,4032.0,0,0,0,0
Sky93,2688.0,2016.0,0,0,0,0
Sky94,4032.0,3192.0,0,0,0,0
Sky95,3528.0,3192.0,0,0,0,0
Sky96,3528.0,3192.0,0,0,0,0
Sky97,2352.0,1008.0,0,0,0,0
Sky98,2856.0,3696.0,0,0,0,0
Sky99,1680.0,672.0,0,0,0,0
Sky100,4032.0,1008.0,0,0,0,0
Sky101,3864.0,840.0,0,0,0,0
Sky102,3360.0,672.0,0,0,0,0
Sky103,1680.0,2520.0,0,0,0,0
Sky104,672.0,2520.0,0,0,0,0
Sky105,3360.0,2184.0,0,0,0,0
Sky106,168.0,2688.0,0,0,0,0
Sky107,2520.0,1512.0,0,0,0,0
Sky108,3528.0,0.0,0,0,0,0
Sky109,3360.0,3528.0,0,0,0,0
Sky110,840.0,1680.0,0,0,0,0
Sky111,336.0,3192.0,0,0,0,0
Sky112,4032.0,0.0,0,0,0,0
Sky113,3696.0,2352.0,0,0,0,0
Sky114,4032.0,2016.0,0,0,0,0
Sky115,3360.0,1848.0,0,0,0,0
Sky116,3192.0,3528.0,0,0,0,0
Sky117,672.0,2016.0,0,0,0,0
Sky118,168.0,1176.0,0,0,0,0
Sky119,168.0,168.0,0,0,0,0
Sky120,0.0,168.0,0,0,0,0
Sky121,2688.0,3528.0,0,0,0,0
Sky122,1512.0,3528.0,0,0,0,0
Sky123,3360.0,336.0,0,0,0,0
Sky124,2520.0,3192.0,0,0,0,0
Sky125,1848.0,2184.0,0,0,0,0
Sky126,1680.0,3864.0,0,0,0,0
Sky127,3864.0,3024.0,0,0,0,0
Sky128,672.0,2520.0,0,0,0,0
Sky129,1848.0,2184.0,0,0,0,0
Sky130,1344.0,168.0,0,0,0,0
Sky131,2016.0,3864.0,0,0,0,0
Sky132,3864.0,1848.0,0,0,0,0
Sky133,2352.0,2184.0,0,0,0,0
Sky134,2016.0,3864.0,0,0,0,0
Sky135,0.0,672.0,0,0,0,0
Sky136,2352.0,2184.0,0,0,0,0
Sky137,3024.0,840.0,0,0,0,0
Sky138,1848.0,168.0,0,0,0,0
Sky139,3192.0,1008.0,0,0,0,0
Sky140,2016.0,3864.0,0,0,0,0
Sky141,3192.0,1008.0,0,0,0,0
Sky142,1848.0,3192.0,0,0,0,0
Sky143,0.0,2016.0,0,0,0,0
Sky144,3528.0,840.0,0,0,0,0
Sky145,3360.0,840.0,0,0,0,0
Sky146,672.0,3024.0,0,0,0,0
Sky147,1176.0,4032.0,0,0,0,0
Sky148,2520.0,3192.0,0,0,0,0
Sky149,2856.0,2352.0,0,0,0,0
Sky150,3192.0,840.0,0,0,0,0
Sky151,4032.0,504.0,0,0,0,0
Sky152,0.0,3360.0,0,0,0,0
Sky153,1512.0,168.0,0,0,0,0
Sky154,1176.0,840.0,0,0,0,0
Sky155,1680.0,2856.0,0,0,0,0
Sky156,1848.0,2016.0,0,0,0,0
Sky157,1176.0,2184.0,0,0,0,0
Sky158,2352.0,168.0,0,0,0,0
Sky159,4032.0,1008.0,0,0,0,0
Sky160,336.0,3528.0,0,0,0,0
Sky161,2688.0,2352.0,0,0,0,0
Sky162,3696.0,4032.0,0,0,0,0
Sky163,2352.0,168.0,0,0,0,0
Sky164,2520.0,1512.0,0,0,0,0
Sky165,0.0,2016.0,0,0,0,0
Sky166,1344.0,1512.0,0,0,0,0
Sky167,3696.0,0.0,0,0,0,0
Sky168,2688.0,3024.0,0,0,0,0
Sky169,3024.0,1176.0,0,0,0,0
Sky170,672.0,3024.0,0,0,0,0
Sky171,1512.0,0.0,0,0,0,0
Sky172,1176.0,3192.0,0,0,0,0
Sky173,840.0,2688.0,0,0,0,0
Sky174,2184.0,3864.0,0,0,0,0
Sky175,1848.0,1344.0,0,0,0,0
Sky176,2352.0,3696.0,0,0,0,0
Sky177,2520.0,3192.0,0,0,0,0
Sky178,3528.0,0.0,0,0,0,0
Sky179,672.0,3528.0,0,0,0,0
Sky180,3360.0,3192.0,0,0,0,0
Sky181,2016.0,1008.0,0,0,0,0
Sky182,2016.0,504.0,0,0,0,0
Sky183,3696.0,2856.0,0,0,0,0
Sky184,0.0,2520.0,0,0,0,0
Sky185,1848.0,672.0,0,0,0,0
Sky186,2520.0,2856.0,0,0,0,0
Sky187,3696.0,0.0,0,0,0,0
Sky188,2016.0,168.0,0,0,0,0
Sky189,336.0,1008.0,0,0,0,0
Sky190,2856.0,3024.0,0,0,0,0
Sky191,2688.0,168.0,0,0,0,0
Sky192,2016.0,1008.0,0,0,0,0
Sky193,840.0,3360.0,0,0,0,0
Sky194,2520.0,2520.0,0,0,0,0
Sky195,168.0,3192.0,0,0,0,0
Sky196,672.0,2016.0,0,0,0,0
Sky197,1848.0,840.0,0,0,0,0
Sky198,2688.0,672.0,0,0,0,0
Sky199,2856.0,3360.0,0,0,0,0
Sky200,2520.0,2352.0,0,0,0,0
Sky201,1176.0,2688.0,0,0,0,0
Sky202,1680.0,4032.0,0,0,0,0
Sky203,1512.0,2184.0,0,0,0,0
Sky204,0.0,840.0,0,0,0,0
Sky205,3864.0,3192.0,0,0,0,0
Sky206,504.0,2184.0,0,0,0,0
Sky207,336.0,1680.0,0,0,0,0
Sky208,168.0,3696.0,0,0,0,0
Sky209,0.0,3528.0,0,0,0,0
Sky210,2688.0,2184.0,0,0,0,0
Sky211,3192.0,3528.0,0,0,0,0
Sky212,3360.0,2688.0,0,0,0,0
Sky213,504.0,2520.0,0,0,0,0
Sky214,2184.0,3528.0,0,0,0,0
Sky215,1344.0,504.0,0,0,0,0
Sky216,840.0,840.0,0,0,0,0
Sky217,3024.0,504.0,0,0,0,0
Sky218,1680.0,2352.0,0,0,0,0
Sky219,840.0,1512.0,0,0,0,0
Sky220,3528.0,3696.0,0,0,0,0
Sky221,1176.0,168.0,0,0,0,0
Sky222,336.0,3360.0,0,0,0,0
Sky223,2520.0,3864.0,0,0,0,0
Sky224,0.0,1176.0,0,0,0,0
Sky225,336.0,1008.0,0,0,0,0
Sky226,3360.0,2688.0,0,0,0,0
Sky227,1008.0,4032.0,0,0,0,0
Sky228,3024.0,1008.0,0,0,0,0
Sky229,1176.0,336.0,0,0,0,0
Sky230,1512.0,2688.0,0,0,0,0
Sky231,2352.0,1680.0,0,0,0,0
Sky232,3696.0,3864.0,0,0,0,0
Sky233,3192.0,2688.0,0,0,0,0
Sky234,3192.0,1512.0,0,0,0,0
Sky235,1680.0,3864.0,0,0,0,0
Sky236,2688.0,3360.0,0,0,0,0
Sky237,2016.0,3024.0,0,0,0,0
Sky238,1008.0,1680.0,0,0,0,0
Sky239,3360.0,0.0,0,0,0,0
Sky240,2856.0,1176.0,0,0,0,0
Sky241,1008.0,3696.0,0,0,0,0
Sky242,1680.0,0.0,0,0,0,0
Sky243,168.0,3864.0,0,0,0,0
Sky244,1512.0,336.0,0,0,0,0
Sky245,3528.0,168.0,0,0,0,0
Sky246,3024.0,0.0,0,0,0,0
Sky247,3528.0,840.0,0,0,0,0
Sky248,3024.0,1176.0,0,0,0,0
Sky249,2352.0,168.0,0,0,0,0
Sky250,1344.0,3024.0,0,0,0,0
Sky251,3024.0,1680.0,0,0,0,0
Sky252,1008.0,1848.0,0,0,0,0
Sky253,2352.0,3360.0,0,0,0,0
Sky254,3024.0,504.0,0,0,0,0
Sky255,1512.0,2856.0,0,0,0,0
Sky256,1512.0,2016.0,0,0,0,0
Sky257,672.0,672.0,0,0,0,0
Sky258,3864.0,672.0,0,0,0,0
Sky259,1512.0,4032.0,0,0,0,0
Sky260,3024.0,840.0,0,0,0,0
Sky261,0.0,4032.0,0,0,0,0
Sky262,1512.0,1176.0,0,0,0,0
Sky263,504.0,840.0,0,0,0,0
Sky264,2184.0,0.0,0,0,0,0
Sky265,168.0,1344.0,0,0,0,0
Sky266,2016.0,0.0,0,0,0,0
Sky267,840.0,840.0,0,0,0,0
Sky268,672.0,1512.0,0,0,0,0
Sky269,3696.0,672.0,0,0,0,0
Sky270,504.0,1848.0,0,0,0,0
Sky271,3024.0,336.0,0,0,0,0
Sky272,1344.0,168.0,0,0,0,0
Sky273,1848.0,3528.0,0,0,0,0
Sky274,3192.0,336.0,0,0,0,0
Sky275,3864.0,3360.0,0,0,0,0
Sky276,2520.0,4032.0,0,0,0,0
Sky277,3528.0,504.0,0,0,0,0
Sky278,840.0,3528.0,0,0,0,0
Sky279,2856.0,672.0,0,0,0,0
Sky280,2184.0,3864.0,0,0,0,0
Sky281,672.0,2856.0,0,0,0,0
Sky282,1344.0,2688.0,0,0,0,0
Sky283,1344.0,3024.0,0,0,0,0
Sky284,1848.0,168.0,0,0,0,0
Sky285,2184.0,2520.0,0,0,0,0
Sky286,0.0,2856.0,0,0,0,0
Sky287,840.0,1176.0,0,0,0,0
Sky288,1848.0,672.0,0,0,0,0
Sky289,840.0,2856.0,0,0,0,0
Sky290,504.0,4032.0,0,0,0,0
Sky291,2520.0,2688.0,0,0,0,0
Sky292,1176.0,2016.0,0,0,0,0
Sky293,3528.0,336.0,0,0,0,0
Sky294,2856.0,1176.0,0,0,0,0
Sky295,2520.0,1848.0,0,0,0,0
Sky296,3696.0,168.0,0,0,0,0
Sky297,2856.0,2688.0,0,0,0,0
Sky298,3528.0,4032.0,0,0,0,0
Sky299,1512.0,3192.0,0,0,0,0
Sky300,504.0,1176.0,0,0,0,0
